,date,change,name
12640,2013-02-08,1,카카오
12641,2013-02-12,1,카카오
12642,2013-02-13,1,카카오
12643,2013-02-14,0,카카오
12644,2013-02-15,0,카카오
12645,2013-02-18,0,카카오
12646,2013-02-19,0,카카오
12647,2013-02-20,1,카카오
12648,2013-02-21,0,카카오
12649,2013-02-22,1,카카오
12650,2013-02-25,0,카카오
12651,2013-02-26,0,카카오
12652,2013-02-27,0,카카오
12653,2013-02-28,0,카카오
12654,2013-03-04,0,카카오
12655,2013-03-05,1,카카오
12656,2013-03-06,0,카카오
12657,2013-03-07,0,카카오
12658,2013-03-08,0,카카오
12659,2013-03-11,0,카카오
12660,2013-03-12,0,카카오
12661,2013-03-13,0,카카오
12662,2013-03-14,0,카카오
12663,2013-03-15,1,카카오
12664,2013-03-18,0,카카오
12665,2013-03-19,1,카카오
12666,2013-03-20,0,카카오
12667,2013-03-21,0,카카오
12668,2013-03-22,1,카카오
12669,2013-03-25,0,카카오
12670,2013-03-26,1,카카오
12671,2013-03-27,0,카카오
12672,2013-03-28,0,카카오
12673,2013-03-29,1,카카오
12674,2013-04-01,1,카카오
12675,2013-04-02,0,카카오
12676,2013-04-03,0,카카오
12677,2013-04-04,1,카카오
12678,2013-04-05,0,카카오
12679,2013-04-08,0,카카오
12680,2013-04-09,0,카카오
12681,2013-04-10,1,카카오
12682,2013-04-11,0,카카오
12683,2013-04-12,0,카카오
12684,2013-04-15,0,카카오
12685,2013-04-16,1,카카오
12686,2013-04-17,0,카카오
12687,2013-04-18,0,카카오
12688,2013-04-19,1,카카오
12689,2013-04-22,1,카카오
12690,2013-04-23,1,카카오
12691,2013-04-24,0,카카오
12692,2013-04-25,0,카카오
12693,2013-04-26,0,카카오
12694,2013-04-29,1,카카오
12695,2013-04-30,0,카카오
12696,2013-05-02,1,카카오
12697,2013-05-03,1,카카오
12698,2013-05-06,1,카카오
12699,2013-05-07,1,카카오
12700,2013-05-08,0,카카오
12701,2013-05-09,0,카카오
12702,2013-05-10,0,카카오
12703,2013-05-13,0,카카오
12704,2013-05-14,0,카카오
12705,2013-05-15,0,카카오
12706,2013-05-16,1,카카오
12707,2013-05-20,1,카카오
12708,2013-05-21,0,카카오
12709,2013-05-22,0,카카오
12710,2013-05-23,0,카카오
12711,2013-05-24,0,카카오
12712,2013-05-27,0,카카오
12713,2013-05-28,1,카카오
12714,2013-05-29,1,카카오
12715,2013-05-30,0,카카오
12716,2013-05-31,0,카카오
12717,2013-06-03,0,카카오
12718,2013-06-04,1,카카오
12719,2013-06-05,0,카카오
12720,2013-06-07,0,카카오
12721,2013-06-10,1,카카오
12722,2013-06-11,0,카카오
12723,2013-06-12,1,카카오
12724,2013-06-13,1,카카오
12725,2013-06-14,1,카카오
12726,2013-06-17,0,카카오
12727,2013-06-18,1,카카오
12728,2013-06-19,1,카카오
12729,2013-06-20,0,카카오
12730,2013-06-21,1,카카오
12731,2013-06-24,1,카카오
12732,2013-06-25,0,카카오
12733,2013-06-26,0,카카오
12734,2013-06-27,1,카카오
12735,2013-06-28,0,카카오
12736,2013-07-01,1,카카오
12737,2013-07-02,1,카카오
12738,2013-07-03,0,카카오
12739,2013-07-04,1,카카오
12740,2013-07-05,1,카카오
12741,2013-07-08,1,카카오
12742,2013-07-09,0,카카오
12743,2013-07-10,1,카카오
12744,2013-07-11,0,카카오
12745,2013-07-12,0,카카오
12746,2013-07-15,1,카카오
12747,2013-07-16,1,카카오
12748,2013-07-17,1,카카오
12749,2013-07-18,0,카카오
12750,2013-07-19,1,카카오
12751,2013-07-22,1,카카오
12752,2013-07-23,0,카카오
12753,2013-07-24,0,카카오
12754,2013-07-25,0,카카오
12755,2013-07-26,1,카카오
12756,2013-07-29,0,카카오
12757,2013-07-30,1,카카오
12758,2013-07-31,0,카카오
12759,2013-08-01,0,카카오
12760,2013-08-02,1,카카오
12761,2013-08-05,1,카카오
12762,2013-08-06,1,카카오
12763,2013-08-07,1,카카오
12764,2013-08-08,1,카카오
12765,2013-08-09,0,카카오
12766,2013-08-12,0,카카오
12767,2013-08-13,1,카카오
12768,2013-08-14,0,카카오
12769,2013-08-16,1,카카오
12770,2013-08-19,1,카카오
12771,2013-08-20,0,카카오
12772,2013-08-21,0,카카오
12773,2013-08-22,0,카카오
12774,2013-08-23,1,카카오
12775,2013-08-26,0,카카오
12776,2013-08-27,0,카카오
12777,2013-08-28,0,카카오
12778,2013-08-29,1,카카오
12779,2013-08-30,0,카카오
12780,2013-09-02,1,카카오
12781,2013-09-03,0,카카오
12782,2013-09-04,1,카카오
12783,2013-09-05,1,카카오
12784,2013-09-06,1,카카오
12785,2013-09-09,0,카카오
12786,2013-09-10,1,카카오
12787,2013-09-11,1,카카오
12788,2013-09-12,1,카카오
12789,2013-09-13,1,카카오
12790,2013-09-16,1,카카오
12791,2013-09-17,1,카카오
12792,2013-09-23,0,카카오
12793,2013-09-24,1,카카오
12794,2013-09-25,1,카카오
12795,2013-09-26,0,카카오
12796,2013-09-27,1,카카오
12797,2013-09-30,0,카카오
12798,2013-10-01,1,카카오
12799,2013-10-02,1,카카오
12800,2013-10-04,0,카카오
12801,2013-10-07,1,카카오
12802,2013-10-08,0,카카오
12803,2013-10-10,0,카카오
12804,2013-10-11,0,카카오
12805,2013-10-14,0,카카오
12806,2013-10-15,1,카카오
12807,2013-10-16,0,카카오
12808,2013-10-17,0,카카오
12809,2013-10-18,0,카카오
12810,2013-10-21,1,카카오
12811,2013-10-22,1,카카오
12812,2013-10-23,0,카카오
12813,2013-10-24,1,카카오
12814,2013-10-25,0,카카오
12815,2013-10-28,1,카카오
12816,2013-10-29,1,카카오
12817,2013-10-30,0,카카오
12818,2013-10-31,0,카카오
12819,2013-11-01,0,카카오
12820,2013-11-04,0,카카오
12821,2013-11-05,0,카카오
12822,2013-11-06,1,카카오
12823,2013-11-07,0,카카오
12824,2013-11-08,1,카카오
12825,2013-11-11,0,카카오
12826,2013-11-12,0,카카오
12827,2013-11-13,0,카카오
12828,2013-11-14,0,카카오
12829,2013-11-15,0,카카오
12830,2013-11-18,1,카카오
12831,2013-11-19,1,카카오
12832,2013-11-20,0,카카오
12833,2013-11-21,1,카카오
12834,2013-11-22,0,카카오
12835,2013-11-25,0,카카오
12836,2013-11-26,0,카카오
12837,2013-11-27,1,카카오
12838,2013-11-28,1,카카오
12839,2013-11-29,1,카카오
12840,2013-12-02,0,카카오
12841,2013-12-03,0,카카오
12842,2013-12-04,0,카카오
12843,2013-12-05,0,카카오
12844,2013-12-06,1,카카오
12845,2013-12-09,0,카카오
12846,2013-12-10,1,카카오
12847,2013-12-11,0,카카오
12848,2013-12-12,0,카카오
12849,2013-12-13,0,카카오
12850,2013-12-16,1,카카오
12851,2013-12-17,1,카카오
12852,2013-12-18,1,카카오
12853,2013-12-19,0,카카오
12854,2013-12-20,1,카카오
12855,2013-12-23,0,카카오
12856,2013-12-24,1,카카오
12857,2013-12-26,0,카카오
12858,2013-12-27,0,카카오
12859,2013-12-30,0,카카오
12860,2014-01-02,1,카카오
12861,2014-01-03,0,카카오
12862,2014-01-06,1,카카오
12863,2014-01-07,1,카카오
12864,2014-01-08,0,카카오
12865,2014-01-09,0,카카오
12866,2014-01-10,1,카카오
12867,2014-01-13,1,카카오
12868,2014-01-14,0,카카오
12869,2014-01-15,0,카카오
12870,2014-01-16,0,카카오
12871,2014-01-17,0,카카오
12872,2014-01-20,0,카카오
12873,2014-01-21,1,카카오
12874,2014-01-22,1,카카오
12875,2014-01-23,1,카카오
12876,2014-01-24,0,카카오
12877,2014-01-27,0,카카오
12878,2014-01-28,1,카카오
12879,2014-01-29,1,카카오
12880,2014-02-03,1,카카오
12881,2014-02-04,0,카카오
12882,2014-02-05,0,카카오
12883,2014-02-06,0,카카오
12884,2014-02-07,1,카카오
12885,2014-02-10,0,카카오
12886,2014-02-11,0,카카오
12887,2014-02-12,0,카카오
12888,2014-02-13,0,카카오
12889,2014-02-14,0,카카오
12890,2014-02-17,0,카카오
12891,2014-02-18,1,카카오
12892,2014-02-19,1,카카오
12893,2014-02-20,0,카카오
12894,2014-02-21,0,카카오
12895,2014-02-24,0,카카오
12896,2014-02-25,1,카카오
12897,2014-02-26,0,카카오
12898,2014-02-27,0,카카오
12899,2014-02-28,0,카카오
12900,2014-03-03,0,카카오
12901,2014-03-04,0,카카오
12902,2014-03-05,1,카카오
12903,2014-03-06,0,카카오
12904,2014-03-07,0,카카오
12905,2014-03-10,0,카카오
12906,2014-03-11,0,카카오
12907,2014-03-12,1,카카오
12908,2014-03-13,0,카카오
12909,2014-03-14,1,카카오
12910,2014-03-17,0,카카오
12911,2014-03-18,1,카카오
12912,2014-03-19,1,카카오
12913,2014-03-20,0,카카오
12914,2014-03-21,0,카카오
12915,2014-03-24,0,카카오
12916,2014-03-25,0,카카오
12917,2014-03-26,1,카카오
12918,2014-03-27,0,카카오
12919,2014-03-28,0,카카오
12920,2014-03-31,1,카카오
12921,2014-04-01,0,카카오
12922,2014-04-02,1,카카오
12923,2014-04-03,0,카카오
12924,2014-04-04,0,카카오
12925,2014-04-07,0,카카오
12926,2014-04-08,0,카카오
12927,2014-04-09,1,카카오
12928,2014-04-10,0,카카오
12929,2014-04-11,0,카카오
12930,2014-04-14,1,카카오
12931,2014-04-15,1,카카오
12932,2014-04-16,0,카카오
12933,2014-04-17,1,카카오
12934,2014-04-18,1,카카오
12935,2014-04-21,0,카카오
12936,2014-04-22,0,카카오
12937,2014-04-23,0,카카오
12938,2014-04-24,0,카카오
12939,2014-04-25,1,카카오
12940,2014-04-28,1,카카오
12941,2014-04-29,1,카카오
12942,2014-04-30,0,카카오
12943,2014-05-02,0,카카오
12944,2014-05-07,0,카카오
12945,2014-05-08,0,카카오
12946,2014-05-09,0,카카오
12947,2014-05-12,0,카카오
12948,2014-05-13,1,카카오
12949,2014-05-14,0,카카오
12950,2014-05-15,1,카카오
12951,2014-05-16,0,카카오
12952,2014-05-19,0,카카오
12953,2014-05-20,0,카카오
12954,2014-05-21,0,카카오
12955,2014-05-22,1,카카오
12956,2014-05-23,1,카카오
12957,2014-05-26,0,카카오
12958,2014-05-27,1,카카오
12959,2014-05-28,1,카카오
12960,2014-05-29,0,카카오
12961,2014-05-30,0,카카오
12962,2014-06-02,0,카카오
12963,2014-06-03,1,카카오
12964,2014-06-05,0,카카오
12965,2014-06-09,1,카카오
12966,2014-06-10,1,카카오
12967,2014-06-11,0,카카오
12968,2014-06-12,1,카카오
12969,2014-06-13,0,카카오
12970,2014-06-16,0,카카오
12971,2014-06-17,1,카카오
12972,2014-06-18,0,카카오
12973,2014-06-19,1,카카오
12974,2014-06-20,1,카카오
12975,2014-06-23,1,카카오
12976,2014-06-24,0,카카오
12977,2014-06-25,1,카카오
12978,2014-06-26,1,카카오
12979,2014-06-27,0,카카오
12980,2014-06-30,1,카카오
12981,2014-07-01,1,카카오
12982,2014-07-02,0,카카오
12983,2014-07-03,1,카카오
12984,2014-07-04,0,카카오
12985,2014-07-07,0,카카오
12986,2014-07-08,0,카카오
12987,2014-07-09,0,카카오
12988,2014-07-10,1,카카오
12989,2014-07-11,0,카카오
12990,2014-07-14,1,카카오
12991,2014-07-15,1,카카오
12992,2014-07-16,0,카카오
12993,2014-07-17,1,카카오
12994,2014-07-18,1,카카오
12995,2014-07-21,1,카카오
12996,2014-07-22,1,카카오
12997,2014-07-23,0,카카오
12998,2014-07-24,1,카카오
12999,2014-07-25,0,카카오
13000,2014-07-28,0,카카오
13001,2014-07-29,0,카카오
13002,2014-07-30,1,카카오
13003,2014-07-31,1,카카오
13004,2014-08-01,1,카카오
13005,2014-08-04,1,카카오
13006,2014-08-05,1,카카오
13007,2014-08-06,1,카카오
13008,2014-08-07,1,카카오
13009,2014-08-08,1,카카오
13010,2014-08-11,0,카카오
13011,2014-08-12,1,카카오
13012,2014-08-13,1,카카오
13013,2014-08-14,1,카카오
13014,2014-08-18,0,카카오
13015,2014-08-19,1,카카오
13016,2014-08-20,0,카카오
13017,2014-08-21,0,카카오
13018,2014-08-22,0,카카오
13019,2014-08-25,0,카카오
13020,2014-08-26,0,카카오
13021,2014-08-27,0,카카오
13022,2014-08-28,1,카카오
13023,2014-08-29,0,카카오
13024,2014-09-01,0,카카오
13025,2014-09-02,1,카카오
13026,2014-09-03,1,카카오
13027,2014-09-04,0,카카오
13028,2014-09-05,0,카카오
13029,2014-09-11,0,카카오
13030,2014-09-12,0,카카오
13031,2014-09-15,0,카카오
13032,2014-09-16,1,카카오
13033,2014-09-17,1,카카오
13034,2014-09-18,0,카카오
13035,2014-09-19,1,카카오
13036,2014-09-22,1,카카오
13037,2014-09-23,1,카카오
13038,2014-09-24,0,카카오
13039,2014-09-25,1,카카오
13040,2014-09-26,0,카카오
13041,2014-09-29,0,카카오
13042,2014-09-30,0,카카오
13043,2014-10-01,1,카카오
13044,2014-10-02,0,카카오
13045,2014-10-06,0,카카오
13046,2014-10-07,1,카카오
13047,2014-10-08,0,카카오
13048,2014-10-10,0,카카오
13049,2014-10-13,0,카카오
13050,2014-10-14,1,카카오
13051,2014-10-15,0,카카오
13052,2014-10-16,1,카카오
13053,2014-10-17,1,카카오
13054,2014-10-20,1,카카오
13055,2014-10-21,1,카카오
13056,2014-10-22,1,카카오
13057,2014-10-23,0,카카오
13058,2014-10-24,0,카카오
13059,2014-10-27,0,카카오
13060,2014-10-28,0,카카오
13061,2014-10-29,0,카카오
13062,2014-10-30,0,카카오
13063,2014-10-31,1,카카오
13064,2014-11-03,0,카카오
13065,2014-11-04,1,카카오
13066,2014-11-05,0,카카오
13067,2014-11-06,0,카카오
13068,2014-11-07,0,카카오
13069,2014-11-10,1,카카오
13070,2014-11-11,1,카카오
13071,2014-11-12,1,카카오
13072,2014-11-13,0,카카오
13073,2014-11-14,0,카카오
13074,2014-11-17,0,카카오
13075,2014-11-18,0,카카오
13076,2014-11-19,1,카카오
13077,2014-11-20,1,카카오
13078,2014-11-21,1,카카오
13079,2014-11-24,1,카카오
13080,2014-11-25,1,카카오
13081,2014-11-26,0,카카오
13082,2014-11-27,0,카카오
13083,2014-11-28,1,카카오
13084,2014-12-01,0,카카오
13085,2014-12-02,1,카카오
13086,2014-12-03,0,카카오
13087,2014-12-04,0,카카오
13088,2014-12-05,0,카카오
13089,2014-12-08,0,카카오
13090,2014-12-09,0,카카오
13091,2014-12-10,0,카카오
13092,2014-12-11,0,카카오
13093,2014-12-12,0,카카오
13094,2014-12-15,1,카카오
13095,2014-12-16,1,카카오
13096,2014-12-17,0,카카오
13097,2014-12-18,0,카카오
13098,2014-12-19,1,카카오
13099,2014-12-22,0,카카오
13100,2014-12-23,0,카카오
13101,2014-12-24,0,카카오
13102,2014-12-26,0,카카오
13103,2014-12-29,1,카카오
13104,2014-12-30,1,카카오
13105,2015-01-02,1,카카오
13106,2015-01-05,1,카카오
13107,2015-01-06,1,카카오
13108,2015-01-07,1,카카오
13109,2015-01-08,0,카카오
13110,2015-01-09,1,카카오
13111,2015-01-12,0,카카오
13112,2015-01-13,0,카카오
13113,2015-01-14,1,카카오
13114,2015-01-15,1,카카오
13115,2015-01-16,0,카카오
13116,2015-01-19,0,카카오
13117,2015-01-20,1,카카오
13118,2015-01-21,0,카카오
13119,2015-01-22,0,카카오
13120,2015-01-23,1,카카오
13121,2015-01-26,1,카카오
13122,2015-01-27,0,카카오
13123,2015-01-28,1,카카오
13124,2015-01-29,0,카카오
13125,2015-01-30,0,카카오
13126,2015-02-02,0,카카오
13127,2015-02-03,1,카카오
13128,2015-02-04,0,카카오
13129,2015-02-05,1,카카오
13130,2015-02-06,0,카카오
13131,2015-02-09,0,카카오
13132,2015-02-10,1,카카오
13133,2015-02-11,1,카카오
13134,2015-02-12,0,카카오
13135,2015-02-13,0,카카오
13136,2015-02-16,0,카카오
13137,2015-02-17,0,카카오
13138,2015-02-23,0,카카오
13139,2015-02-24,1,카카오
13140,2015-02-25,0,카카오
13141,2015-02-26,0,카카오
13142,2015-02-27,1,카카오
13143,2015-03-02,0,카카오
13144,2015-03-03,1,카카오
13145,2015-03-04,1,카카오
13146,2015-03-05,0,카카오
13147,2015-03-06,0,카카오
13148,2015-03-09,0,카카오
13149,2015-03-10,0,카카오
13150,2015-03-11,0,카카오
13151,2015-03-12,1,카카오
13152,2015-03-13,0,카카오
13153,2015-03-16,0,카카오
13154,2015-03-17,0,카카오
13155,2015-03-18,0,카카오
13156,2015-03-19,1,카카오
13157,2015-03-20,1,카카오
13158,2015-03-23,0,카카오
13159,2015-03-24,0,카카오
13160,2015-03-25,0,카카오
13161,2015-03-26,0,카카오
13162,2015-03-27,1,카카오
13163,2015-03-30,1,카카오
13164,2015-03-31,0,카카오
13165,2015-04-01,0,카카오
13166,2015-04-02,0,카카오
13167,2015-04-03,1,카카오
13168,2015-04-06,0,카카오
13169,2015-04-07,0,카카오
13170,2015-04-08,0,카카오
13171,2015-04-09,1,카카오
13172,2015-04-10,0,카카오
13173,2015-04-13,0,카카오
13174,2015-04-14,1,카카오
13175,2015-04-15,0,카카오
13176,2015-04-16,1,카카오
13177,2015-04-17,1,카카오
13178,2015-04-20,1,카카오
13179,2015-04-21,0,카카오
13180,2015-04-22,1,카카오
13181,2015-04-23,0,카카오
13182,2015-04-24,0,카카오
13183,2015-04-27,0,카카오
13184,2015-04-28,0,카카오
13185,2015-04-29,0,카카오
13186,2015-04-30,1,카카오
13187,2015-05-04,0,카카오
13188,2015-05-06,0,카카오
13189,2015-05-07,1,카카오
13190,2015-05-08,0,카카오
13191,2015-05-11,1,카카오
13192,2015-05-12,0,카카오
13193,2015-05-13,0,카카오
13194,2015-05-14,1,카카오
13195,2015-05-15,0,카카오
13196,2015-05-18,1,카카오
13197,2015-05-19,1,카카오
13198,2015-05-20,1,카카오
13199,2015-05-21,0,카카오
13200,2015-05-22,0,카카오
13201,2015-05-26,1,카카오
13202,2015-05-27,0,카카오
13203,2015-05-28,0,카카오
13204,2015-05-29,1,카카오
13205,2015-06-01,0,카카오
13206,2015-06-02,0,카카오
13207,2015-06-03,1,카카오
13208,2015-06-04,1,카카오
13209,2015-06-05,0,카카오
13210,2015-06-08,1,카카오
13211,2015-06-09,1,카카오
13212,2015-06-10,0,카카오
13213,2015-06-11,0,카카오
13214,2015-06-12,0,카카오
13215,2015-06-15,0,카카오
13216,2015-06-16,0,카카오
13217,2015-06-17,1,카카오
13218,2015-06-18,0,카카오
13219,2015-06-19,1,카카오
13220,2015-06-22,0,카카오
13221,2015-06-23,1,카카오
13222,2015-06-24,1,카카오
13223,2015-06-25,1,카카오
13224,2015-06-26,1,카카오
13225,2015-06-29,1,카카오
13226,2015-06-30,1,카카오
13227,2015-07-01,1,카카오
13228,2015-07-02,1,카카오
13229,2015-07-03,1,카카오
13230,2015-07-06,0,카카오
13231,2015-07-07,1,카카오
13232,2015-07-08,0,카카오
13233,2015-07-09,0,카카오
13234,2015-07-10,0,카카오
13235,2015-07-13,1,카카오
13236,2015-07-14,0,카카오
13237,2015-07-15,0,카카오
13238,2015-07-16,1,카카오
13239,2015-07-17,1,카카오
13240,2015-07-20,0,카카오
13241,2015-07-21,0,카카오
13242,2015-07-22,1,카카오
13243,2015-07-23,0,카카오
13244,2015-07-24,0,카카오
13245,2015-07-27,0,카카오
13246,2015-07-28,1,카카오
13247,2015-07-29,0,카카오
13248,2015-07-30,1,카카오
13249,2015-07-31,0,카카오
13250,2015-08-03,1,카카오
13251,2015-08-04,1,카카오
13252,2015-08-05,1,카카오
13253,2015-08-06,1,카카오
13254,2015-08-07,1,카카오
13255,2015-08-10,1,카카오
13256,2015-08-11,0,카카오
13257,2015-08-12,1,카카오
13258,2015-08-13,1,카카오
13259,2015-08-17,0,카카오
13260,2015-08-18,0,카카오
13261,2015-08-19,0,카카오
13262,2015-08-20,0,카카오
13263,2015-08-21,0,카카오
13264,2015-08-24,0,카카오
13265,2015-08-25,1,카카오
13266,2015-08-26,1,카카오
13267,2015-08-27,0,카카오
13268,2015-08-28,1,카카오
13269,2015-08-31,1,카카오
13270,2015-09-01,0,카카오
13271,2015-09-02,0,카카오
13272,2015-09-03,1,카카오
13273,2015-09-04,0,카카오
13274,2015-09-07,0,카카오
13275,2015-09-08,0,카카오
13276,2015-09-09,1,카카오
13277,2015-09-10,0,카카오
13278,2015-09-11,0,카카오
13279,2015-09-14,0,카카오
13280,2015-09-15,1,카카오
13281,2015-09-16,1,카카오
13282,2015-09-17,0,카카오
13283,2015-09-18,1,카카오
13284,2015-09-21,0,카카오
13285,2015-09-22,0,카카오
13286,2015-09-23,0,카카오
13287,2015-09-24,0,카카오
13288,2015-09-25,1,카카오
13289,2015-09-30,1,카카오
13290,2015-10-01,1,카카오
13291,2015-10-02,1,카카오
13292,2015-10-05,0,카카오
13293,2015-10-06,0,카카오
13294,2015-10-07,0,카카오
13295,2015-10-08,0,카카오
13296,2015-10-12,0,카카오
13297,2015-10-13,0,카카오
13298,2015-10-14,1,카카오
13299,2015-10-15,0,카카오
13300,2015-10-16,0,카카오
13301,2015-10-19,1,카카오
13302,2015-10-20,1,카카오
13303,2015-10-21,0,카카오
13304,2015-10-22,0,카카오
13305,2015-10-23,1,카카오
13306,2015-10-26,0,카카오
13307,2015-10-27,0,카카오
13308,2015-10-28,1,카카오
13309,2015-10-29,0,카카오
13310,2015-10-30,0,카카오
13311,2015-11-02,0,카카오
13312,2015-11-03,0,카카오
13313,2015-11-04,1,카카오
13314,2015-11-05,1,카카오
13315,2015-11-06,0,카카오
13316,2015-11-09,0,카카오
13317,2015-11-10,0,카카오
13318,2015-11-11,0,카카오
13319,2015-11-12,1,카카오
13320,2015-11-13,1,카카오
13321,2015-11-16,0,카카오
13322,2015-11-17,0,카카오
13323,2015-11-18,0,카카오
13324,2015-11-19,1,카카오
13325,2015-11-20,1,카카오
13326,2015-11-23,0,카카오
13327,2015-11-24,0,카카오
13328,2015-11-25,0,카카오
13329,2015-11-26,1,카카오
13330,2015-11-27,1,카카오
13331,2015-11-30,1,카카오
13332,2015-12-01,0,카카오
13333,2015-12-02,1,카카오
13334,2015-12-03,1,카카오
13335,2015-12-04,0,카카오
13336,2015-12-07,1,카카오
13337,2015-12-08,0,카카오
13338,2015-12-09,0,카카오
13339,2015-12-10,0,카카오
13340,2015-12-11,0,카카오
13341,2015-12-14,0,카카오
13342,2015-12-15,1,카카오
13343,2015-12-16,1,카카오
13344,2015-12-17,1,카카오
13345,2015-12-18,1,카카오
13346,2015-12-21,1,카카오
13347,2015-12-22,0,카카오
13348,2015-12-23,0,카카오
13349,2015-12-24,0,카카오
13350,2015-12-28,0,카카오
13351,2015-12-29,1,카카오
13352,2015-12-30,1,카카오
13353,2016-01-04,0,카카오
13354,2016-01-05,1,카카오
13355,2016-01-06,1,카카오
13356,2016-01-07,0,카카오
13357,2016-01-08,0,카카오
13358,2016-01-11,0,카카오
13359,2016-01-12,1,카카오
13360,2016-01-13,1,카카오
13361,2016-01-14,0,카카오
13362,2016-01-15,0,카카오
13363,2016-01-18,0,카카오
13364,2016-01-19,0,카카오
13365,2016-01-20,0,카카오
13366,2016-01-21,0,카카오
13367,2016-01-22,1,카카오
13368,2016-01-25,1,카카오
13369,2016-01-26,0,카카오
13370,2016-01-27,0,카카오
13371,2016-01-28,1,카카오
13372,2016-01-29,0,카카오
13373,2016-02-01,1,카카오
13374,2016-02-02,0,카카오
13375,2016-02-03,1,카카오
13376,2016-02-04,1,카카오
13377,2016-02-05,0,카카오
13378,2016-02-11,0,카카오
13379,2016-02-12,0,카카오
13380,2016-02-15,0,카카오
13381,2016-02-16,1,카카오
13382,2016-02-17,0,카카오
13383,2016-02-18,1,카카오
13384,2016-02-19,1,카카오
13385,2016-02-22,0,카카오
13386,2016-02-23,1,카카오
13387,2016-02-24,0,카카오
13388,2016-02-25,0,카카오
13389,2016-02-26,0,카카오
13390,2016-02-29,1,카카오
13391,2016-03-02,1,카카오
13392,2016-03-03,1,카카오
13393,2016-03-04,1,카카오
13394,2016-03-07,1,카카오
13395,2016-03-08,1,카카오
13396,2016-03-09,1,카카오
13397,2016-03-10,1,카카오
13398,2016-03-11,1,카카오
13399,2016-03-14,1,카카오
13400,2016-03-15,0,카카오
13401,2016-03-16,0,카카오
13402,2016-03-17,1,카카오
13403,2016-03-18,0,카카오
13404,2016-03-21,0,카카오
13405,2016-03-22,0,카카오
13406,2016-03-23,0,카카오
13407,2016-03-24,1,카카오
13408,2016-03-25,0,카카오
13409,2016-03-28,0,카카오
13410,2016-03-29,0,카카오
13411,2016-03-30,0,카카오
13412,2016-03-31,0,카카오
13413,2016-04-01,1,카카오
13414,2016-04-04,0,카카오
13415,2016-04-05,0,카카오
13416,2016-04-06,1,카카오
13417,2016-04-07,1,카카오
13418,2016-04-08,1,카카오
13419,2016-04-11,0,카카오
13420,2016-04-12,1,카카오
13421,2016-04-14,0,카카오
13422,2016-04-15,1,카카오
13423,2016-04-18,1,카카오
13424,2016-04-19,1,카카오
13425,2016-04-20,1,카카오
13426,2016-04-21,0,카카오
13427,2016-04-22,0,카카오
13428,2016-04-25,1,카카오
13429,2016-04-26,0,카카오
13430,2016-04-27,1,카카오
13431,2016-04-28,0,카카오
13432,2016-04-29,0,카카오
13433,2016-05-02,0,카카오
13434,2016-05-03,1,카카오
13435,2016-05-04,1,카카오
13436,2016-05-09,1,카카오
13437,2016-05-10,0,카카오
13438,2016-05-11,1,카카오
13439,2016-05-12,1,카카오
13440,2016-05-13,0,카카오
13441,2016-05-16,1,카카오
13442,2016-05-17,0,카카오
13443,2016-05-18,0,카카오
13444,2016-05-19,0,카카오
13445,2016-05-20,0,카카오
13446,2016-05-23,1,카카오
13447,2016-05-24,0,카카오
13448,2016-05-25,1,카카오
13449,2016-05-26,1,카카오
13450,2016-05-27,1,카카오
13451,2016-05-30,1,카카오
13452,2016-05-31,0,카카오
13453,2016-06-01,0,카카오
13454,2016-06-02,0,카카오
13455,2016-06-03,1,카카오
13456,2016-06-07,1,카카오
13457,2016-06-08,0,카카오
13458,2016-06-09,0,카카오
13459,2016-06-10,0,카카오
13460,2016-06-13,0,카카오
13461,2016-06-14,1,카카오
13462,2016-06-15,0,카카오
13463,2016-06-16,0,카카오
13464,2016-06-17,1,카카오
13465,2016-06-20,1,카카오
13466,2016-06-21,0,카카오
13467,2016-06-22,1,카카오
13468,2016-06-23,0,카카오
13469,2016-06-24,0,카카오
13470,2016-06-27,1,카카오
13471,2016-06-28,0,카카오
13472,2016-06-29,1,카카오
13473,2016-06-30,1,카카오
13474,2016-07-01,1,카카오
13475,2016-07-04,0,카카오
13476,2016-07-05,0,카카오
13477,2016-07-06,1,카카오
13478,2016-07-07,1,카카오
13479,2016-07-08,0,카카오
13480,2016-07-11,1,카카오
13481,2016-07-12,1,카카오
13482,2016-07-13,0,카카오
13483,2016-07-14,1,카카오
13484,2016-07-15,0,카카오
13485,2016-07-18,0,카카오
13486,2016-07-19,1,카카오
13487,2016-07-20,0,카카오
13488,2016-07-21,0,카카오
13489,2016-07-22,0,카카오
13490,2016-07-25,0,카카오
13491,2016-07-26,0,카카오
13492,2016-07-27,0,카카오
13493,2016-07-28,1,카카오
13494,2016-07-29,0,카카오
13495,2016-08-01,1,카카오
13496,2016-08-02,0,카카오
13497,2016-08-03,1,카카오
13498,2016-08-04,0,카카오
13499,2016-08-05,0,카카오
13500,2016-08-08,0,카카오
13501,2016-08-09,1,카카오
13502,2016-08-10,0,카카오
13503,2016-08-11,0,카카오
13504,2016-08-12,0,카카오
13505,2016-08-16,0,카카오
13506,2016-08-17,0,카카오
13507,2016-08-18,0,카카오
13508,2016-08-19,0,카카오
13509,2016-08-22,0,카카오
13510,2016-08-23,0,카카오
13511,2016-08-24,1,카카오
13512,2016-08-25,0,카카오
13513,2016-08-26,0,카카오
